Usage (kWh),TimeOfDay,VoltageFluctuations,NumberOfResidents,ApplianceCount,IndustrialAreaNearby,PreviousTheftHistory,AverageDailyUsage,BillPaymentDelay (days),UnusualUsageSpike,Theft,Usage_per_Appliance,Usage_per_Person,Spike_to_Average_Ratio,Time_sin,Time_cos
152,1,0,9,19,1,0,30,59,0,0,7.6,15.2,4.903225806451613,0.25881904510252074,0.9659258262890683
314,4,3,2,11,1,0,45,55,1,0,26.166666666666668,104.66666666666667,6.826086956521739,0.8660254037844386,0.5000000000000001
202,2,0,3,22,1,0,40,34,0,0,8.782608695652174,50.5,4.926829268292683,0.49999999999999994,0.8660254037844387
341,4,0,8,18,1,1,13,21,0,0,17.94736842105263,37.888888888888886,24.357142857142858,0.8660254037844386,0.5000000000000001
194,2,0,1,18,0,1,44,54,1,1,10.210526315789474,97.0,4.311111111111111,0.49999999999999994,0.8660254037844387
385,2,3,10,15,0,0,20,82,1,1,24.0625,35.0,18.333333333333332,0.49999999999999994,0.8660254037844387
346,3,2,4,9,0,1,34,44,1,1,34.6,69.2,9.885714285714286,0.7071067811865476,0.7071067811865476
241,1,3,7,18,0,1,41,24,1,1,12.68421052631579,30.125,5.738095238095238,0.25881904510252074,0.9659258262890683
262,2,3,1,9,0,0,10,71,1,1,26.2,131.0,23.818181818181817,0.49999999999999994,0.8660254037844387
372,4,2,3,19,1,0,12,2,0,0,18.6,93.0,28.615384615384617,0.8660254037844386,0.5000000000000001
232,3,2,6,16,1,1,23,6,0,0,13.647058823529411,33.142857142857146,9.666666666666666,0.7071067811865476,0.7071067811865476
163,4,2,8,10,0,1,12,55,0,0,14.818181818181818,18.11111111111111,12.538461538461538,0.8660254037844386,0.5000000000000001
244,2,3,7,9,0,0,47,0,0,0,24.4,30.5,5.083333333333333,0.49999999999999994,0.8660254037844387
401,3,0,8,12,1,0,18,10,1,0,30.846153846153847,44.55555555555556,21.105263157894736,0.7071067811865476,0.7071067811865476
401,1,3,4,10,0,0,36,74,1,1,36.45454545454545,80.2,10.837837837837839,0.25881904510252074,0.9659258262890683
170,4,0,2,22,1,1,22,69,0,1,7.391304347826087,56.666666666666664,7.391304347826087,0.8660254037844386,0.5000000000000001
271,3,2,5,8,0,1,20,82,0,1,30.11111111111111,45.166666666666664,12.904761904761905,0.7071067811865476,0.7071067811865476
290,1,3,1,23,0,1,27,72,1,1,12.083333333333334,145.0,10.357142857142858,0.25881904510252074,0.9659258262890683
137,1,0,3,22,1,0,42,18,1,0,5.956521739130435,34.25,3.186046511627907,0.25881904510252074,0.9659258262890683
460,3,2,2,25,1,0,13,39,1,0,17.692307692307693,153.33333333333334,32.857142857142854,0.7071067811865476,0.7071067811865476
273,2,1,8,24,0,1,28,56,0,0,10.92,30.333333333333332,9.413793103448276,0.49999999999999994,0.8660254037844387
192,2,3,1,11,1,0,28,9,1,0,16.0,96.0,6.620689655172414,0.49999999999999994,0.8660254037844387
248,2,3,4,24,1,0,17,51,1,0,9.92,49.6,13.777777777777779,0.49999999999999994,0.8660254037844387
376,3,0,9,25,1,1,26,11,1,1,14.461538461538462,37.6,13.925925925925926,0.7071067811865476,0.7071067811865476
234,4,2,9,17,0,1,39,28,1,1,13.0,23.4,5.85,0.8660254037844386,0.5000000000000001
345,1,0,5,15,1,0,23,55,1,0,21.5625,57.5,14.375,0.25881904510252074,0.9659258262890683
302,2,3,9,8,1,1,15,11,1,1,33.55555555555556,30.2,18.875,0.49999999999999994,0.8660254037844387
158,4,3,8,10,1,1,32,40,1,1,14.363636363636363,17.555555555555557,4.787878787878788,0.8660254037844386,0.5000000000000001
226,3,1,4,18,0,1,19,85,0,1,11.894736842105264,45.2,11.3,0.7071067811865476,0.7071067811865476
209,3,3,1,24,1,0,32,13,0,0,8.36,104.5,6.333333333333333,0.7071067811865476,0.7071067811865476
118,2,1,4,9,0,0,23,38,1,0,11.8,23.6,4.916666666666667,0.49999999999999994,0.8660254037844387
336,3,0,5,11,1,1,40,0,0,0,28.0,56.0,8.195121951219512,0.7071067811865476,0.7071067811865476
118,1,3,9,16,1,0,49,55,0,0,6.9411764705882355,11.8,2.36,0.25881904510252074,0.9659258262890683
177,4,1,6,18,1,0,37,80,0,0,9.31578947368421,25.285714285714285,4.657894736842105,0.8660254037844386,0.5000000000000001
472,1,3,6,20,1,1,43,90,1,1,22.476190476190474,67.42857142857143,10.727272727272727,0.25881904510252074,0.9659258262890683
400,1,0,2,22,1,1,43,14,0,0,17.391304347826086,133.33333333333334,9.090909090909092,0.25881904510252074,0.9659258262890683
99,2,2,1,17,0,1,16,35,0,0,5.5,49.5,5.823529411764706,0.49999999999999994,0.8660254037844387
215,4,1,8,23,0,1,37,10,0,0,8.958333333333334,23.88888888888889,5.657894736842105,0.8660254037844386,0.5000000000000001
383,4,0,1,10,0,1,45,32,1,1,34.81818181818182,191.5,8.326086956521738,0.8660254037844386,0.5000000000000001
500,4,2,9,9,1,0,37,30,1,0,50.0,50.0,13.157894736842104,0.8660254037844386,0.5000000000000001
410,3,3,5,25,0,0,23,41,1,0,15.76923076923077,68.33333333333333,17.083333333333332,0.7071067811865476,0.7071067811865476
452,3,2,9,16,0,1,36,38,1,1,26.58823529411765,45.2,12.216216216216216,0.7071067811865476,0.7071067811865476
375,2,1,9,20,0,1,10,66,0,1,17.857142857142858,37.5,34.09090909090909,0.49999999999999994,0.8660254037844387
96,4,2,9,18,0,0,25,76,1,1,5.052631578947368,9.6,3.6923076923076925,0.8660254037844386,0.5000000000000001
412,1,2,3,12,1,0,26,86,1,1,31.692307692307693,103.0,15.25925925925926,0.25881904510252074,0.9659258262890683
272,4,0,9,22,1,0,45,55,1,0,11.826086956521738,27.2,5.913043478260869,0.8660254037844386,0.5000000000000001
186,2,1,5,25,1,1,20,87,0,1,7.153846153846154,31.0,8.857142857142858,0.49999999999999994,0.8660254037844387
208,1,1,5,22,1,1,12,89,1,1,9.043478260869565,34.666666666666664,16.0,0.25881904510252074,0.9659258262890683
135,1,3,7,12,0,1,11,0,0,0,10.384615384615385,16.875,11.25,0.25881904510252074,0.9659258262890683
51,4,0,10,15,1,1,39,36,1,1,3.1875,4.636363636363637,1.275,0.8660254037844386,0.5000000000000001
88,1,3,3,25,1,1,14,11,1,1,3.3846153846153846,22.0,5.866666666666666,0.25881904510252074,0.9659258262890683
310,3,0,8,17,0,0,50,49,1,0,17.22222222222222,34.44444444444444,6.078431372549019,0.7071067811865476,0.7071067811865476
373,2,1,7,9,1,1,42,14,0,0,37.3,46.625,8.674418604651162,0.49999999999999994,0.8660254037844387
209,3,3,1,9,0,1,15,32,1,1,20.9,104.5,13.0625,0.7071067811865476,0.7071067811865476
225,4,3,1,7,1,1,33,64,0,1,28.125,112.5,6.617647058823529,0.8660254037844386,0.5000000000000001
198,1,0,10,6,0,1,10,86,0,1,28.285714285714285,18.0,18.0,0.25881904510252074,0.9659258262890683
143,3,0,5,23,0,0,18,12,0,0,5.958333333333333,23.833333333333332,7.526315789473684,0.7071067811865476,0.7071067811865476
430,3,1,3,7,0,1,35,58,1,1,53.75,107.5,11.944444444444445,0.7071067811865476,0.7071067811865476
374,1,2,9,10,0,0,39,71,1,1,34.0,37.4,9.35,0.25881904510252074,0.9659258262890683
118,2,3,4,7,1,1,19,3,1,1,14.75,23.6,5.9,0.49999999999999994,0.8660254037844387
425,4,2,10,22,0,1,25,50,1,1,18.47826086956522,38.63636363636363,16.346153846153847,0.8660254037844386,0.5000000000000001
185,3,2,5,20,0,0,10,32,0,0,8.80952380952381,30.833333333333332,16.818181818181817,0.7071067811865476,0.7071067811865476
204,3,1,5,8,0,0,39,79,1,1,22.666666666666668,34.0,5.1,0.7071067811865476,0.7071067811865476
75,3,2,8,22,1,1,13,56,0,0,3.260869565217391,8.333333333333334,5.357142857142857,0.7071067811865476,0.7071067811865476
224,4,3,7,23,0,0,19,71,1,1,9.333333333333334,28.0,11.2,0.8660254037844386,0.5000000000000001
266,4,2,9,13,1,1,15,16,0,0,19.0,26.6,16.625,0.8660254037844386,0.5000000000000001
420,2,0,1,11,0,1,23,73,1,1,35.0,210.0,17.5,0.49999999999999994,0.8660254037844387
359,3,3,1,19,1,0,13,70,0,0,17.95,179.5,25.642857142857142,0.7071067811865476,0.7071067811865476
461,4,0,8,16,1,1,10,87,1,1,27.11764705882353,51.22222222222222,41.90909090909091,0.8660254037844386,0.5000000000000001
309,1,0,7,11,0,0,22,25,1,0,25.75,38.625,13.434782608695652,0.25881904510252074,0.9659258262890683
195,2,0,10,20,1,0,24,79,0,0,9.285714285714286,17.727272727272727,7.8,0.49999999999999994,0.8660254037844387
281,4,1,1,6,0,0,24,78,1,1,40.142857142857146,140.5,11.24,0.8660254037844386,0.5000000000000001
282,2,2,4,11,1,1,21,64,0,1,23.5,56.4,12.818181818181818,0.49999999999999994,0.8660254037844387
161,4,2,3,9,1,0,24,38,0,0,16.1,40.25,6.44,0.8660254037844386,0.5000000000000001
95,4,2,6,10,1,0,29,81,1,1,8.636363636363637,13.571428571428571,3.1666666666666665,0.8660254037844386,0.5000000000000001
455,2,2,3,5,0,1,26,17,1,1,75.83333333333333,113.75,16.85185185185185,0.49999999999999994,0.8660254037844387
375,1,1,7,6,0,1,25,89,0,1,53.57142857142857,46.875,14.423076923076923,0.25881904510252074,0.9659258262890683
159,2,2,5,11,1,1,30,76,0,1,13.25,26.5,5.129032258064516,0.49999999999999994,0.8660254037844387
256,2,3,4,9,1,0,43,28,1,0,25.6,51.2,5.818181818181818,0.49999999999999994,0.8660254037844387
149,1,2,1,23,1,0,50,40,1,0,6.208333333333333,74.5,2.9215686274509802,0.25881904510252074,0.9659258262890683
345,4,1,2,11,0,0,21,44,0,0,28.75,115.0,15.681818181818182,0.8660254037844386,0.5000000000000001
175,3,1,10,25,1,1,27,8,0,0,6.730769230769231,15.909090909090908,6.25,0.7071067811865476,0.7071067811865476
129,3,2,7,9,1,0,29,1,1,0,12.9,16.125,4.3,0.7071067811865476,0.7071067811865476
122,3,3,9,18,1,0,40,14,0,0,6.421052631578948,12.2,2.975609756097561,0.7071067811865476,0.7071067811865476
444,1,3,2,19,1,0,40,22,1,0,22.2,148.0,10.829268292682928,0.25881904510252074,0.9659258262890683
130,4,1,8,14,1,1,11,6,0,0,8.666666666666666,14.444444444444445,10.833333333333334,0.8660254037844386,0.5000000000000001
138,1,3,1,16,0,1,26,1,0,0,8.117647058823529,69.0,5.111111111111111,0.25881904510252074,0.9659258262890683
146,3,3,7,13,1,1,27,3,0,0,10.428571428571429,18.25,5.214285714285714,0.7071067811865476,0.7071067811865476
275,4,3,10,18,1,0,13,63,0,0,14.473684210526315,25.0,19.642857142857142,0.8660254037844386,0.5000000000000001
238,3,0,7,16,0,1,37,51,0,0,14.0,29.75,6.2631578947368425,0.7071067811865476,0.7071067811865476
123,2,3,8,24,1,1,44,47,1,1,4.92,13.666666666666666,2.7333333333333334,0.49999999999999994,0.8660254037844387
321,4,1,4,22,1,0,30,7,1,0,13.956521739130435,64.2,10.35483870967742,0.8660254037844386,0.5000000000000001
490,1,3,6,10,0,1,24,88,1,1,44.54545454545455,70.0,19.6,0.25881904510252074,0.9659258262890683
367,3,2,1,19,0,0,46,46,0,0,18.35,183.5,7.808510638297872,0.7071067811865476,0.7071067811865476
427,4,2,3,18,0,1,36,88,1,1,22.473684210526315,106.75,11.54054054054054,0.8660254037844386,0.5000000000000001
378,2,2,3,16,1,0,24,59,1,0,22.235294117647058,94.5,15.12,0.49999999999999994,0.8660254037844387
270,4,1,9,7,0,1,46,53,0,0,33.75,27.0,5.74468085106383,0.8660254037844386,0.5000000000000001
482,3,2,5,24,0,1,21,11,1,1,19.28,80.33333333333333,21.90909090909091,0.7071067811865476,0.7071067811865476
346,4,3,4,11,1,1,42,28,1,1,28.833333333333332,69.2,8.046511627906977,0.8660254037844386,0.5000000000000001
226,1,3,10,20,0,1,41,81,1,1,10.761904761904763,20.545454545454547,5.380952380952381,0.25881904510252074,0.9659258262890683
177,3,1,3,10,0,0,44,87,1,1,16.09090909090909,44.25,3.933333333333333,0.7071067811865476,0.7071067811865476
219,2,3,10,6,0,0,16,8,1,0,31.285714285714285,19.90909090909091,12.882352941176471,0.49999999999999994,0.8660254037844387
212,2,1,9,10,1,1,44,17,1,1,19.272727272727273,21.2,4.711111111111111,0.49999999999999994,0.8660254037844387
406,2,1,1,8,1,1,49,42,1,1,45.111111111111114,203.0,8.12,0.49999999999999994,0.8660254037844387
319,2,1,1,5,0,1,16,59,1,1,53.166666666666664,159.5,18.764705882352942,0.49999999999999994,0.8660254037844387
94,1,2,6,17,0,0,15,81,1,1,5.222222222222222,13.428571428571429,5.875,0.25881904510252074,0.9659258262890683
207,3,2,2,16,0,1,42,18,0,0,12.176470588235293,69.0,4.813953488372093,0.7071067811865476,0.7071067811865476
138,2,3,10,15,0,1,31,90,1,1,8.625,12.545454545454545,4.3125,0.49999999999999994,0.8660254037844387
436,1,2,4,17,1,0,28,38,1,0,24.22222222222222,87.2,15.03448275862069,0.25881904510252074,0.9659258262890683
244,1,3,7,5,1,1,11,60,1,1,40.666666666666664,30.5,20.333333333333332,0.25881904510252074,0.9659258262890683
125,4,0,1,16,0,0,22,15,0,0,7.352941176470588,62.5,5.434782608695652,0.8660254037844386,0.5000000000000001
402,2,0,1,11,1,0,34,69,1,1,33.5,201.0,11.485714285714286,0.49999999999999994,0.8660254037844387
112,4,0,3,16,0,1,33,34,0,0,6.588235294117647,28.0,3.2941176470588234,0.8660254037844386,0.5000000000000001
366,2,2,2,10,1,0,11,1,0,0,33.27272727272727,122.0,30.5,0.49999999999999994,0.8660254037844387
65,3,0,6,16,1,0,18,88,0,0,3.823529411764706,9.285714285714286,3.4210526315789473,0.7071067811865476,0.7071067811865476
64,4,0,6,11,0,1,34,48,0,0,5.333333333333333,9.142857142857142,1.8285714285714285,0.8660254037844386,0.5000000000000001
243,2,3,1,24,1,1,12,76,1,1,9.72,121.5,18.692307692307693,0.49999999999999994,0.8660254037844387
452,2,1,3,18,0,0,29,24,1,0,23.789473684210527,113.0,15.066666666666666,0.49999999999999994,0.8660254037844387
240,4,2,4,24,1,0,50,88,0,0,9.6,48.0,4.705882352941177,0.8660254037844386,0.5000000000000001
407,2,1,7,7,0,1,10,77,1,1,50.875,50.875,37.0,0.49999999999999994,0.8660254037844387
430,3,0,9,11,1,1,30,46,1,1,35.833333333333336,43.0,13.870967741935484,0.7071067811865476,0.7071067811865476
391,1,3,3,23,1,0,27,74,0,0,16.291666666666668,97.75,13.964285714285714,0.25881904510252074,0.9659258262890683
341,2,3,9,7,1,1,36,60,1,1,42.625,34.1,9.216216216216216,0.49999999999999994,0.8660254037844387
241,4,2,5,21,1,1,16,37,1,1,10.954545454545455,40.166666666666664,14.176470588235293,0.8660254037844386,0.5000000000000001
126,1,2,4,14,0,1,22,86,1,1,8.4,25.2,5.478260869565218,0.25881904510252074,0.9659258262890683
328,4,0,1,10,1,0,50,57,1,0,29.818181818181817,164.0,6.431372549019608,0.8660254037844386,0.5000000000000001
492,3,0,1,25,1,1,32,37,1,1,18.923076923076923,246.0,14.909090909090908,0.7071067811865476,0.7071067811865476
269,4,0,4,23,0,0,35,75,0,0,11.208333333333334,53.8,7.472222222222222,0.8660254037844386,0.5000000000000001
353,3,2,10,5,1,1,38,53,1,1,58.833333333333336,32.09090909090909,9.051282051282051,0.7071067811865476,0.7071067811865476
398,3,3,4,8,0,0,11,37,1,0,44.22222222222222,79.6,33.166666666666664,0.7071067811865476,0.7071067811865476
238,2,0,4,19,0,0,41,68,0,0,11.9,47.6,5.666666666666667,0.49999999999999994,0.8660254037844387
170,4,1,8,11,0,1,45,16,1,1,14.166666666666666,18.88888888888889,3.6956521739130435,0.8660254037844386,0.5000000000000001
50,4,1,5,18,1,1,26,61,1,1,2.6315789473684212,8.333333333333334,1.8518518518518519,0.8660254037844386,0.5000000000000001
474,4,2,9,7,1,1,30,59,1,1,59.25,47.4,15.290322580645162,0.8660254037844386,0.5000000000000001
411,4,0,4,19,1,1,19,45,1,1,20.55,82.2,20.55,0.8660254037844386,0.5000000000000001
161,3,1,4,6,0,1,13,85,1,1,23.0,32.2,11.5,0.7071067811865476,0.7071067811865476
396,3,2,9,10,0,1,43,84,1,1,36.0,39.6,9.0,0.7071067811865476,0.7071067811865476
248,4,3,10,14,0,1,10,55,1,1,16.533333333333335,22.545454545454547,22.545454545454547,0.8660254037844386,0.5000000000000001
496,3,1,2,19,1,0,17,56,1,0,24.8,165.33333333333334,27.555555555555557,0.7071067811865476,0.7071067811865476
163,4,2,2,15,0,0,12,89,1,1,10.1875,54.333333333333336,12.538461538461538,0.8660254037844386,0.5000000000000001
161,3,0,9,12,0,1,24,55,0,0,12.384615384615385,16.1,6.44,0.7071067811865476,0.7071067811865476
439,2,2,9,21,1,0,50,50,1,0,19.954545454545453,43.9,8.607843137254902,0.49999999999999994,0.8660254037844387
121,2,0,10,13,1,1,39,40,1,1,8.642857142857142,11.0,3.025,0.49999999999999994,0.8660254037844387
228,3,0,2,5,1,0,23,35,1,0,38.0,76.0,9.5,0.7071067811865476,0.7071067811865476
109,4,0,7,10,1,0,26,73,0,0,9.909090909090908,13.625,4.037037037037037,0.8660254037844386,0.5000000000000001
489,2,2,8,23,1,1,43,76,1,1,20.375,54.333333333333336,11.113636363636363,0.49999999999999994,0.8660254037844387
358,1,3,10,6,0,0,10,20,0,0,51.142857142857146,32.54545454545455,32.54545454545455,0.25881904510252074,0.9659258262890683
205,2,3,6,12,1,1,48,19,0,0,15.76923076923077,29.285714285714285,4.183673469387755,0.49999999999999994,0.8660254037844387
206,1,2,4,20,1,0,24,82,1,1,9.80952380952381,41.2,8.24,0.25881904510252074,0.9659258262890683
398,4,2,9,22,1,0,33,45,0,0,17.304347826086957,39.8,11.705882352941176,0.8660254037844386,0.5000000000000001
156,2,1,9,9,1,0,20,33,0,0,15.6,15.6,7.428571428571429,0.49999999999999994,0.8660254037844387
194,2,1,6,17,1,0,29,74,0,0,10.777777777777779,27.714285714285715,6.466666666666667,0.49999999999999994,0.8660254037844387
246,2,1,5,23,1,0,20,60,1,0,10.25,41.0,11.714285714285714,0.49999999999999994,0.8660254037844387
412,4,0,8,25,0,0,22,55,1,0,15.846153846153847,45.77777777777778,17.91304347826087,0.8660254037844386,0.5000000000000001
149,4,1,1,11,1,0,35,39,1,0,12.416666666666666,74.5,4.138888888888889,0.8660254037844386,0.5000000000000001
186,1,0,6,19,1,0,50,37,1,0,9.3,26.571428571428573,3.6470588235294117,0.25881904510252074,0.9659258262890683
52,3,3,10,25,0,1,48,48,1,1,2.0,4.7272727272727275,1.0612244897959184,0.7071067811865476,0.7071067811865476
312,2,1,1,10,1,1,38,12,1,1,28.363636363636363,156.0,8.0,0.49999999999999994,0.8660254037844387
269,4,0,5,12,0,0,19,66,0,0,20.692307692307693,44.833333333333336,13.45,0.8660254037844386,0.5000000000000001
470,3,3,4,13,1,1,15,52,1,1,33.57142857142857,94.0,29.375,0.7071067811865476,0.7071067811865476
256,4,1,2,14,1,0,14,59,0,0,17.066666666666666,85.33333333333333,17.066666666666666,0.8660254037844386,0.5000000000000001
90,4,1,2,23,0,1,21,54,0,0,3.75,30.0,4.090909090909091,0.8660254037844386,0.5000000000000001
79,1,0,5,5,0,1,21,48,1,1,13.166666666666666,13.166666666666666,3.590909090909091,0.25881904510252074,0.9659258262890683
93,3,2,9,7,0,0,47,69,0,0,11.625,9.3,1.9375,0.7071067811865476,0.7071067811865476
422,1,2,8,10,1,0,35,15,1,0,38.36363636363637,46.888888888888886,11.722222222222221,0.25881904510252074,0.9659258262890683
189,1,0,5,5,0,1,16,66,1,1,31.5,31.5,11.117647058823529,0.25881904510252074,0.9659258262890683
471,1,2,8,25,1,1,49,45,1,1,18.115384615384617,52.333333333333336,9.42,0.25881904510252074,0.9659258262890683
399,4,0,1,13,0,1,46,89,0,1,28.5,199.5,8.48936170212766,0.8660254037844386,0.5000000000000001
96,1,3,8,24,1,1,48,85,0,1,3.84,10.666666666666666,1.9591836734693877,0.25881904510252074,0.9659258262890683
179,2,0,2,8,1,1,12,25,0,0,19.88888888888889,59.666666666666664,13.76923076923077,0.49999999999999994,0.8660254037844387
299,4,0,4,16,0,1,23,23,0,0,17.58823529411765,59.8,12.458333333333334,0.8660254037844386,0.5000000000000001
78,3,1,7,8,1,0,49,79,0,0,8.666666666666666,9.75,1.56,0.7071067811865476,0.7071067811865476
112,3,3,3,10,1,1,16,7,0,0,10.181818181818182,28.0,6.588235294117647,0.7071067811865476,0.7071067811865476
341,2,1,9,12,1,0,15,89,1,1,26.23076923076923,34.1,21.3125,0.49999999999999994,0.8660254037844387
253,3,3,2,24,1,1,20,42,0,0,10.12,84.33333333333333,12.047619047619047,0.7071067811865476,0.7071067811865476
489,4,3,8,21,0,1,13,72,1,1,22.227272727272727,54.333333333333336,34.92857142857143,0.8660254037844386,0.5000000000000001
101,3,0,6,8,1,1,33,25,1,1,11.222222222222221,14.428571428571429,2.9705882352941178,0.7071067811865476,0.7071067811865476
485,1,1,5,11,1,1,18,89,1,1,40.416666666666664,80.83333333333333,25.526315789473685,0.25881904510252074,0.9659258262890683
105,4,3,6,19,1,0,44,28,1,0,5.25,15.0,2.3333333333333335,0.8660254037844386,0.5000000000000001
96,1,2,9,17,1,1,31,8,1,1,5.333333333333333,9.6,3.0,0.25881904510252074,0.9659258262890683
80,1,3,10,11,0,0,23,42,1,0,6.666666666666667,7.2727272727272725,3.3333333333333335,0.25881904510252074,0.9659258262890683
145,3,0,5,14,1,1,16,13,1,1,9.666666666666666,24.166666666666668,8.529411764705882,0.7071067811865476,0.7071067811865476
56,4,3,5,5,0,0,28,12,0,0,9.333333333333334,9.333333333333334,1.9310344827586208,0.8660254037844386,0.5000000000000001
169,1,2,7,14,1,1,11,61,0,1,11.266666666666667,21.125,14.083333333333334,0.25881904510252074,0.9659258262890683
112,4,0,10,9,1,0,31,8,0,0,11.2,10.181818181818182,3.5,0.8660254037844386,0.5000000000000001
200,4,1,7,20,0,0,27,43,0,0,9.523809523809524,25.0,7.142857142857143,0.8660254037844386,0.5000000000000001
275,2,0,5,12,1,1,41,11,1,1,21.153846153846153,45.833333333333336,6.5476190476190474,0.49999999999999994,0.8660254037844387
70,4,0,1,15,1,1,37,46,0,0,4.375,35.0,1.8421052631578947,0.8660254037844386,0.5000000000000001
74,1,2,3,8,1,0,39,46,1,0,8.222222222222221,18.5,1.85,0.25881904510252074,0.9659258262890683
90,2,2,8,12,1,0,45,74,1,1,6.923076923076923,10.0,1.9565217391304348,0.49999999999999994,0.8660254037844387
307,1,0,6,21,1,0,50,52,1,0,13.954545454545455,43.857142857142854,6.019607843137255,0.25881904510252074,0.9659258262890683
474,1,0,5,16,0,1,28,61,1,1,27.88235294117647,79.0,16.344827586206897,0.25881904510252074,0.9659258262890683
137,1,1,8,12,0,1,42,67,0,1,10.538461538461538,15.222222222222221,3.186046511627907,0.25881904510252074,0.9659258262890683
223,2,2,5,5,1,1,44,21,1,1,37.166666666666664,37.166666666666664,4.955555555555556,0.49999999999999994,0.8660254037844387
445,1,2,6,6,1,1,49,79,1,1,63.57142857142857,63.57142857142857,8.9,0.25881904510252074,0.9659258262890683
289,4,0,2,18,1,0,20,27,1,0,15.210526315789474,96.33333333333333,13.761904761904763,0.8660254037844386,0.5000000000000001
457,2,2,3,25,1,1,42,69,1,1,17.576923076923077,114.25,10.627906976744185,0.49999999999999994,0.8660254037844387
482,3,1,5,6,0,1,23,70,1,1,68.85714285714286,80.33333333333333,20.083333333333332,0.7071067811865476,0.7071067811865476
304,3,0,4,11,1,0,43,71,0,0,25.333333333333332,60.8,6.909090909090909,0.7071067811865476,0.7071067811865476
393,3,1,2,21,1,1,18,43,0,0,17.863636363636363,131.0,20.68421052631579,0.7071067811865476,0.7071067811865476
319,3,0,5,10,0,0,16,45,1,0,29.0,53.166666666666664,18.764705882352942,0.7071067811865476,0.7071067811865476
288,3,0,10,21,0,1,10,45,1,1,13.090909090909092,26.181818181818183,26.181818181818183,0.7071067811865476,0.7071067811865476
235,2,3,5,8,0,0,37,30,1,0,26.11111111111111,39.166666666666664,6.184210526315789,0.49999999999999994,0.8660254037844387
310,4,0,7,19,0,0,38,33,1,0,15.5,38.75,7.948717948717949,0.8660254037844386,0.5000000000000001
182,3,3,10,18,0,0,20,77,0,0,9.578947368421053,16.545454545454547,8.666666666666666,0.7071067811865476,0.7071067811865476
82,3,0,7,16,1,0,47,12,0,0,4.823529411764706,10.25,1.7083333333333333,0.7071067811865476,0.7071067811865476
346,4,0,1,5,1,0,20,81,1,1,57.666666666666664,173.0,16.476190476190474,0.8660254037844386,0.5000000000000001
70,4,3,5,12,1,0,49,84,0,0,5.384615384615385,11.666666666666666,1.4,0.8660254037844386,0.5000000000000001
200,2,2,8,9,1,0,34,87,1,1,20.0,22.22222222222222,5.714285714285714,0.49999999999999994,0.8660254037844387
456,1,1,1,13,0,0,18,86,1,1,32.57142857142857,228.0,24.0,0.25881904510252074,0.9659258262890683
151,2,0,6,9,1,0,50,29,0,0,15.1,21.571428571428573,2.9607843137254903,0.49999999999999994,0.8660254037844387
104,1,0,6,22,0,0,39,21,0,0,4.521739130434782,14.857142857142858,2.6,0.25881904510252074,0.9659258262890683
192,3,3,8,15,1,1,31,60,1,1,12.0,21.333333333333332,6.0,0.7071067811865476,0.7071067811865476
236,4,1,5,10,0,1,25,57,1,1,21.454545454545453,39.333333333333336,9.076923076923077,0.8660254037844386,0.5000000000000001
401,1,1,5,7,0,0,17,65,1,1,50.125,66.83333333333333,22.27777777777778,0.25881904510252074,0.9659258262890683
146,4,3,4,15,0,0,48,10,1,0,9.125,29.2,2.979591836734694,0.8660254037844386,0.5000000000000001
119,3,3,6,9,1,1,12,64,0,1,11.9,17.0,9.153846153846153,0.7071067811865476,0.7071067811865476
53,3,1,6,12,0,0,21,4,0,0,4.076923076923077,7.571428571428571,2.409090909090909,0.7071067811865476,0.7071067811865476
392,3,0,9,9,1,1,43,74,1,1,39.2,39.2,8.909090909090908,0.7071067811865476,0.7071067811865476
50,3,1,9,7,0,0,46,59,0,0,6.25,5.0,1.0638297872340425,0.7071067811865476,0.7071067811865476
367,4,2,3,23,1,1,26,34,1,1,15.291666666666666,91.75,13.592592592592593,0.8660254037844386,0.5000000000000001
174,3,2,9,10,1,0,48,86,0,0,15.818181818181818,17.4,3.5510204081632653,0.7071067811865476,0.7071067811865476
355,4,1,5,18,1,1,10,54,1,1,18.68421052631579,59.166666666666664,32.27272727272727,0.8660254037844386,0.5000000000000001
461,2,3,1,16,1,1,13,43,1,1,27.11764705882353,230.5,32.92857142857143,0.49999999999999994,0.8660254037844387
182,4,0,6,23,1,1,11,51,1,1,7.583333333333333,26.0,15.166666666666666,0.8660254037844386,0.5000000000000001
124,2,0,1,21,0,0,12,25,1,0,5.636363636363637,62.0,9.538461538461538,0.49999999999999994,0.8660254037844387
485,2,0,1,6,0,0,32,9,1,0,69.28571428571429,242.5,14.696969696969697,0.49999999999999994,0.8660254037844387
223,1,1,1,16,0,1,43,76,0,1,13.117647058823529,111.5,5.068181818181818,0.25881904510252074,0.9659258262890683
123,3,2,7,19,1,1,22,72,1,1,6.15,15.375,5.3478260869565215,0.7071067811865476,0.7071067811865476
338,4,1,9,17,1,1,19,71,1,1,18.77777777777778,33.8,16.9,0.8660254037844386,0.5000000000000001
403,3,2,5,9,0,1,22,89,1,1,40.3,67.16666666666667,17.52173913043478,0.7071067811865476,0.7071067811865476
354,4,2,5,18,1,1,47,7,0,0,18.63157894736842,59.0,7.375,0.8660254037844386,0.5000000000000001
135,1,2,9,7,0,1,49,50,0,0,16.875,13.5,2.7,0.25881904510252074,0.9659258262890683
